id,name,income
27115,"Pine County, Minnesota",50387.00
27117,"Pipestone County, Minnesota",55378.00
27119,"Polk County, Minnesota",60180.00
27121,"Pope County, Minnesota",60975.00
27123,"Ramsey County, Minnesota",62937.00
27125,"Red Lake County, Minnesota",54412.00
27127,"Redwood County, Minnesota",56760.00
27129,"Renville County, Minnesota",59787.00
27131,"Rice County, Minnesota",67024.00
27133,"Rock County, Minnesota",63503.00
27135,"Roseau County, Minnesota",60239.00
27137,"St Louis County, Minnesota",53833.00
27139,"Scott County, Minnesota",101427.00
27141,"Sherburne County, Minnesota",81850.00
27143,"Sibley County, Minnesota",66209.00
27145,"Stearns County, Minnesota",60843.00
27147,"Steele County, Minnesota",65323.00
27149,"Stevens County, Minnesota",61929.00
27151,"Swift County, Minnesota",51552.00
27153,"Todd County, Minnesota",58113.00
27155,"Traverse County, Minnesota",49773.00
27157,"Wabasha County, Minnesota",63633.00
27159,"Wadena County, Minnesota",46312.00
27161,"Waseca County, Minnesota",58335.00
27163,"Washington County, Minnesota",95840.00
27165,"Watonwan County, Minnesota",51962.00
27167,"Wilkin County, Minnesota",61387.00
27169,"Winona County, Minnesota",56076.00
27171,"Wright County, Minnesota",87377.00
27173,"Yellow Medicine County, Minnesota",56528.00
28001,"Adams County, Mississippi",33392.00
28003,"Alcorn County, Mississippi",40010.00
28005,"Amite County, Mississippi",38092.00
28007,"Attala County, Mississippi",36761.00
28009,"Benton County, Mississippi",35184.00
28011,"Bolivar County, Mississippi",33116.00
28013,"Calhoun County, Mississippi",39176.00
28015,"Carroll County, Mississippi",42588.00
28017,"Chickasaw County, Mississippi",37429.00
28019,"Choctaw County, Mississippi",38479.00
28021,"Claiborne County, Mississippi",29631.00
28023,"Clarke County, Mississippi",41495.00
28025,"Clay County, Mississippi",38121.00
28027,"Coahoma County, Mississippi",29380.00
28029,"Copiah County, Mississippi",38664.00
28031,"Covington County, Mississippi",36083.00
28033,"DeSoto County, Mississippi",68126.00
28035,"Forrest County, Mississippi",39061.00
28037,"Franklin County, Mississippi",39508.00
28039,"George County, Mississippi",47246.00
28041,"Greene County, Mississippi",42022.00
28043,"Grenada County, Mississippi",39633.00
28045,"Hancock County, Mississippi",49843.00
28047,"Harrison County, Mississippi",45355.00
28049,"Hinds County, Mississippi",44776.00
28051,"Holmes County, Mississippi",26449.00
28053,"Humphreys County, Mississippi",28542.00
28055,"Issaquena County, Mississippi",26936.00
28057,"Itawamba County, Mississippi",45720.00
28059,"Jackson County, Mississippi",51771.00
28061,"Jasper County, Mississippi",36987.00
28063,"Jefferson County, Mississippi",28024.00
28065,"Jefferson Davis County, Mississippi",31739.00
28067,"Jones County, Mississippi",42435.00
28069,"Kemper County, Mississippi",33437.00
28071,"Lafayette County, Mississippi",49381.00
28073,"Lamar County, Mississippi",58377.00
28075,"Lauderdale County, Mississippi",40077.00
28077,"Lawrence County, Mississippi",40510.00
28079,"Leake County, Mississippi",37212.00
28081,"Lee County, Mississippi",51088.00
28083,"Leflore County, Mississippi",29244.00
28085,"Lincoln County, Mississippi",43478.00
28087,"Lowndes County, Mississippi",44348.00
28089,"Madison County, Mississippi",75740.00
28091,"Marion County, Mississippi",36408.00
28093,"Marshall County, Mississippi",40285.00
28095,"Monroe County, Mississippi",44681.00
28097,"Montgomery County, Mississippi",36311.00
28099,"Neshoba County, Mississippi",36236.00
28101,"Newton County, Mississippi",40792.00
28103,"Noxubee County, Mississippi",32167.00
28105,"Oktibbeha County, Mississippi",39130.00
28107,"Panola County, Mississippi",39198.00
28109,"Pearl River County, Mississippi",45268.00
28111,"Perry County, Mississippi",39687.00
28113,"Pike County, Mississippi",33983.00
28115,"Pontotoc County, Mississippi",44297.00
28117,"Prentiss County, Mississippi",41281.00
28119,"Quitman County, Mississippi",27767.00
28121,"Rankin County, Mississippi",66296.00
28123,"Scott County, Mississippi",38034.00
28125,"Sharkey County, Mississippi",28887.00
28127,"Simpson County, Mississippi",38173.00
28129,"Smith County, Mississippi",46764.00
28131,"Stone County, Mississippi",44622.00
28133,"Sunflower County, Mississippi",31329.00
28135,"Tallahatchie County, Mississippi",32692.00
28137,"Tate County, Mississippi",48082.00
28139,"Tippah County, Mississippi",39833.00
28141,"Tishomingo County, Mississippi",41455.00
28143,"Tunica County, Mississippi",33143.00
28145,"Union County, Mississippi",46600.00
28147,"Walthall County, Mississippi",33566.00
28149,"Warren County, Mississippi",46049.00
28151,"Washington County, Mississippi",33991.00
28153,"Wayne County, Mississippi",37401.00
28155,"Webster County, Mississippi",43349.00
28157,"Wilkinson County, Mississippi",29900.00
28159,"Winston County, Mississippi",39498.00
28161,"Yalobusha County, Mississippi",39551.00
28163,"Yazoo County, Mississippi",33111.00
29001,"Adair County, Missouri",40395.00
29003,"Andrew County, Missouri",57459.00
29005,"Atchison County, Missouri",49122.00
29007,"Audrain County, Missouri",44340.00
29009,"Barry County, Missouri",42457.00
29011,"Barton County, Missouri",41583.00
29013,"Bates County, Missouri",45955.00
29015,"Benton County, Missouri",40025.00
29017,"Bollinger County, Missouri",44233.00
29019,"Boone County, Missouri",55136.00
29021,"Buchanan County, Missouri",52506.00
29023,"Butler County, Missouri",38067.00
29025,"Caldwell County, Missouri",47591.00
29027,"Callaway County, Missouri",53970.00
29029,"Camden County, Missouri",48580.00
29031,"Cape Girardeau County, Missouri",51962.00
29033,"Carroll County, Missouri",47049.00
29035,"Carter County, Missouri",34134.00
29037,"Cass County, Missouri",71374.00
29039,"Cedar County, Missouri",37288.00
29041,"Chariton County, Missouri",48421.00
29043,"Christian County, Missouri",58057.00
29045,"Clark County, Missouri",46832.00
29047,"Clay County, Missouri",68943.00
29049,"Clinton County, Missouri",58641.00
29051,"Cole County, Missouri",62817.00
29053,"Cooper County, Missouri",52513.00
29055,"Crawford County, Missouri",42774.00
29057,"Dade County, Missouri",41381.00
29059,"Dallas County, Missouri",38765.00
29061,"Daviess County, Missouri",51255.00
29063,"DeKalb County, Missouri",48920.00
29065,"Dent County, Missouri",39392.00
29067,"Douglas County, Missouri",36762.00
29069,"Dunklin County, Missouri",37331.00
29071,"Franklin County, Missouri",58738.00
29073,"Gasconade County, Missouri",52282.00
29075,"Gentry County, Missouri",43731.00
29077,"Greene County, Missouri",44799.00
29079,"Grundy County, Missouri",40315.00
29081,"Harrison County, Missouri",40639.00
29083,"Henry County, Missouri",44978.00
29085,"Hickory County, Missouri",35025.00
29087,"Holt County, Missouri",47191.00
29089,"Howard County, Missouri",45767.00
29091,"Howell County, Missouri",36762.00
29093,"Iron County, Missouri",37755.00
29095,"Jackson County, Missouri",55864.00
29097,"Jasper County, Missouri",46596.00
29099,"Jefferson County, Missouri",65150.00
29101,"Johnson County, Missouri",52151.00
29103,"Knox County, Missouri",39309.00
29105,"Laclede County, Missouri",44562.00
29107,"Lafayette County, Missouri",53389.00
29109,"Lawrence County, Missouri",45074.00
29111,"Lewis County, Missouri",48179.00
29113,"Lincoln County, Missouri",62238.00
29115,"Linn County, Missouri",44992.00
29117,"Livingston County, Missouri",48749.00
29119,"McDonald County, Missouri",40204.00
29121,"Macon County, Missouri",45440.00
29123,"Madison County, Missouri",40191.00
29125,"Maries County, Missouri",46371.00
29127,"Marion County, Missouri",49393.00
29129,"Mercer County, Missouri",46014.00
29131,"Miller County, Missouri",47225.00
29133,"Mississippi County, Missouri",34735.00
29135,"Moniteau County, Missouri",57047.00
29137,"Monroe County, Missouri",46216.00
29139,"Montgomery County, Missouri",48951.00
29141,"Morgan County, Missouri",45276.00
29143,"New Madrid County, Missouri",38093.00
29145,"Newton County, Missouri",49220.00
29147,"Nodaway County, Missouri",46698.00
29149,"Oregon County, Missouri",32720.00
29151,"Osage County, Missouri",58855.00
29153,"Ozark County, Missouri",34367.00
29155,"Pemiscot County, Missouri",31831.00
29157,"Perry County, Missouri",53871.00
29159,"Pettis County, Missouri",45254.00
29161,"Phelps County, Missouri",43079.00
29163,"Pike County, Missouri",43591.00
29165,"Platte County, Missouri",82567.00
29167,"Polk County, Missouri",45336.00
29169,"Pulaski County, Missouri",52532.00
29171,"Putnam County, Missouri",40866.00
29173,"Ralls County, Missouri",57549.00
29175,"Randolph County, Missouri",44975.00
29177,"Ray County, Missouri",58693.00
29179,"Reynolds County, Missouri",36592.00
29181,"Ripley County, Missouri",32802.00
29183,"St Charles County, Missouri",82048.00
29185,"St Clair County, Missouri",37013.00
29186,"Ste Genevieve County, Missouri",59043.00
29187,"St Francois County, Missouri",45584.00
29189,"St Louis County, Missouri",66992.00
29195,"Saline County, Missouri",43776.00
29197,"Schuyler County, Missouri",39463.00
29199,"Scotland County, Missouri",42053.00
29201,"Scott County, Missouri",44261.00
29203,"Shannon County, Missouri",32715.00
29205,"Shelby County, Missouri",44564.00
29207,"Stoddard County, Missouri",40808.00
29209,"Stone County, Missouri",46026.00
29211,"Sullivan County, Missouri",41978.00
29213,"Taney County, Missouri",40887.00
29215,"Texas County, Missouri",34824.00
29217,"Vernon County, Missouri",42552.00
29219,"Warren County, Missouri",62056.00
29221,"Washington County, Missouri",38591.00
29223,"Wayne County, Missouri",33703.00
29225,"Webster County, Missouri",51141.00
29227,"Worth County, Missouri",43119.00
29229,"Wright County, Missouri",35293.00
29510,"St Louis city, Missouri",43263.00
30001,"Beaverhead County, Montana",47674.00
30003,"Big Horn County, Montana",40425.00
30005,"Blaine County, Montana",39237.00
30007,"Broadwater County, Montana",52840.00
30009,"Carbon County, Montana",53661.00
30011,"Carter County, Montana",47985.00
30013,"Cascade County, Montana",50054.00
30015,"Chouteau County, Montana",44645.00
30017,"Custer County, Montana",50525.00
30019,"Daniels County, Montana",44659.00
30021,"Dawson County, Montana",56167.00
30023,"Deer Lodge County, Montana",45641.00
30025,"Fallon County, Montana",62029.00
30027,"Fergus County, Montana",49147.00
30029,"Flathead County, Montana",54382.00
30031,"Gallatin County, Montana",67569.00
30033,"Garfield County, Montana",44580.00
30035,"Glacier County, Montana",37719.00
30037,"Golden Valley County, Montana",38782.00
30039,"Granite County, Montana",48410.00
30041,"Hill County, Montana",50136.00
30043,"Jefferson County, Montana",68381.00
30045,"Judith Basin County, Montana",50197.00
30047,"Lake County, Montana",44833.00
30049,"Lewis and Clark County, Montana",63860.00
30051,"Liberty County, Montana",42742.00
30053,"Lincoln County, Montana",40602.00
30055,"McCone County, Montana",43650.00
30057,"Madison County, Montana",53031.00
30059,"Meagher County, Montana",44572.00
30061,"Mineral County, Montana",43458.00
30063,"Missoula County, Montana",56207.00
30065,"Musselshell County, Montana",43371.00
30067,"Park County, Montana",61044.00
30069,"Petroleum County, Montana",41009.00
30071,"Phillips County, Montana",44730.00
30073,"Pondera County, Montana",42890.00
30075,"Powder River County, Montana",47378.00
30077,"Powell County, Montana",48966.00
30079,"Prairie County, Montana",42754.00
30081,"Ravalli County, Montana",50055.00
30083,"Richland County, Montana",67242.00
30085,"Roosevelt County, Montana",40179.00
30087,"Rosebud County, Montana",57674.00
30089,"Sanders County, Montana",39861.00
30091,"Sheridan County, Montana",51690.00
30093,"Silver Bow County, Montana",47302.00
30095,"Stillwater County, Montana",66226.00
30097,"Sweet Grass County, Montana",52747.00
30099,"Teton County, Montana",48368.00
30101,"Toole County, Montana",46326.00
30103,"Treasure County, Montana",50774.00
30105,"Valley County, Montana",48390.00
30107,"Wheatland County, Montana",38449.00
30109,"Wibaux County, Montana",49532.00
30111,"Yellowstone County, Montana",59975.00
31001,"Adams County, Nebraska",55167.00
31003,"Antelope County, Nebraska",55371.00
31005,"Arthur County, Nebraska",46862.00
31007,"Banner County, Nebraska",53865.00
31009,"Blaine County, Nebraska",44467.00
31011,"Boone County, Nebraska",51911.00
31013,"Box Butte County, Nebraska",57952.00
31015,"Boyd County, Nebraska",42431.00
31017,"Brown County, Nebraska",46191.00
31019,"Buffalo County, Nebraska",59193.00
31021,"Burt County, Nebraska",57548.00
31023,"Butler County, Nebraska",57208.00
31025,"Cass County, Nebraska",75177.00
31027,"Cedar County, Nebraska",64570.00
31029,"Chase County, Nebraska",54866.00
31031,"Cherry County, Nebraska",49782.00
31033,"Cheyenne County, Nebraska",53132.00
31035,"Clay County, Nebraska",56259.00
31037,"Colfax County, Nebraska",55787.00
31039,"Cuming County, Nebraska",59219.00
31041,"Custer County, Nebraska",49995.00
31043,"Dakota County, Nebraska",55522.00
31045,"Dawes County, Nebraska",47487.00
31047,"Dawson County, Nebraska",56818.00
31049,"Deuel County, Nebraska",47097.00
31051,"Dixon County, Nebraska",54635.00
31053,"Dodge County, Nebraska",51682.00
31055,"Douglas County, Nebraska",64580.00
31057,"Dundy County, Nebraska",48574.00
31059,"Fillmore County, Nebraska",56697.00
31061,"Franklin County, Nebraska",48778.00
31063,"Frontier County, Nebraska",43650.00
31065,"Furnas County, Nebraska",49685.00
31067,"Gage County, Nebraska",49931.00
31069,"Garden County, Nebraska",39192.00
31071,"Garfield County, Nebraska",46245.00
31073,"Gosper County, Nebraska",59722.00
31075,"Grant County, Nebraska",56724.00
31077,"Greeley County, Nebraska",45221.00
31079,"Hall County, Nebraska",53792.00
31081,"Hamilton County, Nebraska",60608.00
31083,"Harlan County, Nebraska",49321.00
31085,"Hayes County, Nebraska",47047.00
31087,"Hitchcock County, Nebraska",43880.00
31089,"Holt County, Nebraska",55965.00
31091,"Hooker County, Nebraska",46220.00
31093,"Howard County, Nebraska",52292.00
31095,"Jefferson County, Nebraska",47075.00
31097,"Johnson County, Nebraska",52401.00
31099,"Kearney County, Nebraska",64456.00
31101,"Keith County, Nebraska",52086.00
31103,"Keya Paha County, Nebraska",48429.00
31105,"Kimball County, Nebraska",46986.00
31107,"Knox County, Nebraska",47906.00
31109,"Lancaster County, Nebraska",58618.00
31111,"Lincoln County, Nebraska",56803.00
31113,"Logan County, Nebraska",55531.00
31115,"Loup County, Nebraska",47797.00
31117,"McPherson County, Nebraska",53207.00
31119,"Madison County, Nebraska",55226.00
31121,"Merrick County, Nebraska",56493.00
31123,"Morrill County, Nebraska",49151.00
31125,"Nance County, Nebraska",47279.00
31127,"Nemaha County, Nebraska",52069.00
31129,"Nuckolls County, Nebraska",46954.00
31131,"Otoe County, Nebraska",60734.00
31133,"Pawnee County, Nebraska",45487.00
31135,"Perkins County, Nebraska",57251.00
31137,"Phelps County, Nebraska",59003.00
31139,"Pierce County, Nebraska",57367.00
31141,"Platte County, Nebraska",63656.00
31143,"Polk County, Nebraska",59815.00
31145,"Red Willow County, Nebraska",49034.00
31147,"Richardson County, Nebraska",47573.00
31149,"Rock County, Nebraska",48260.00
31151,"Saline County, Nebraska",54569.00
31153,"Sarpy County, Nebraska",79358.00
31155,"Saunders County, Nebraska",67897.00
31157,"Scotts Bluff County, Nebraska",50247.00
31159,"Seward County, Nebraska",71024.00
31161,"Sheridan County, Nebraska",43819.00
31163,"Sherman County, Nebraska",47499.00
31165,"Sioux County, Nebraska",50861.00
31167,"Stanton County, Nebraska",66228.00
31169,"Thayer County, Nebraska",51299.00
31171,"Thomas County, Nebraska",48275.00
31173,"Thurston County, Nebraska",45405.00
31175,"Valley County, Nebraska",48604.00
31177,"Washington County, Nebraska",77838.00
31179,"Wayne County, Nebraska",55970.00
31181,"Webster County, Nebraska",45058.00
31183,"Wheeler County, Nebraska",53369.00
31185,"York County, Nebraska",61478.00
32001,"Churchill County, Nevada",58429.00
32003,"Clark County, Nevada",57155.00
32005,"Douglas County, Nevada",70495.00
32007,"Elko County, Nevada",79134.00
32009,"Esmeralda County, Nevada",50179.00
32011,"Eureka County, Nevada",70036.00
32013,"Humboldt County, Nevada",72873.00
32015,"Lander County, Nevada",79278.00
32017,"Lincoln County, Nevada",55504.00
32019,"Lyon County, Nevada",59732.00
32021,"Mineral County, Nevada",44438.00
32023,"Nye County, Nevada",47031.00
32027,"Pershing County, Nevada",42522.00
32029,"Storey County, Nevada",68236.00
32031,"Washoe County, Nevada",63636.00
32033,"White Pine County, Nevada",58942.00
32510,"Carson City, Nevada",56382.00
33001,"Belknap County, New Hampshire",64777.00
33003,"Carroll County, New Hampshire",59413.00
33005,"Cheshire County, New Hampshire",60251.00
33007,"Coos County, New Hampshire",44259.00
33009,"Grafton County, New Hampshire",65163.00
33011,"Hillsborough County, New Hampshire",78714.00
33013,"Merrimack County, New Hampshire",74351.00
33015,"Rockingham County, New Hampshire",93645.00
33017,"Strafford County, New Hampshire",69919.00
33019,"Sullivan County, New Hampshire",60034.00
34001,"Atlantic County, New Jersey",60826.00
34003,"Bergen County, New Jersey",100181.00
34005,"Burlington County, New Jersey",84470.00
34007,"Camden County, New Jersey",67135.00
34009,"Cape May County, New Jersey",62175.00
34011,"Cumberland County, New Jersey",51790.00
34013,"Essex County, New Jersey",62875.00
34015,"Gloucester County, New Jersey",81315.00
34017,"Hudson County, New Jersey",73337.00
34019,"Hunterdon County, New Jersey",112335.00
34021,"Mercer County, New Jersey",79979.00
34023,"Middlesex County, New Jersey",87666.00
34025,"Monmouth County, New Jersey",99223.00
34027,"Morris County, New Jersey",112396.00
34029,"Ocean County, New Jersey",68483.00
34031,"Passaic County, New Jersey",71959.00
34033,"Salem County, New Jersey",64524.00
34035,"Somerset County, New Jersey",119731.00
34037,"Sussex County, New Jersey",92284.00
34039,"Union County, New Jersey",80737.00
34041,"Warren County, New Jersey",77571.00
35001,"Bernalillo County, New Mexico",51372.00
35003,"Catron County, New Mexico",34777.00
35005,"Chaves County, New Mexico",43527.00
35006,"Cibola County, New Mexico",38097.00
35007,"Colfax County, New Mexico",41592.00
35009,"Curry County, New Mexico",47202.00
35011,"De Baca County, New Mexico",35087.00
35013,"Doña Ana County, New Mexico",38409.00
35015,"Eddy County, New Mexico",58320.00
35017,"Grant County, New Mexico",38341.00
35019,"Guadalupe County, New Mexico",29515.00
35021,"Harding County, New Mexico",37544.00
35023,"Hidalgo County, New Mexico",39882.00
35025,"Lea County, New Mexico",51656.00
35027,"Lincoln County, New Mexico",45095.00
35028,"Los Alamos County, New Mexico",124947.00
35029,"Luna County, New Mexico",30570.00
35031,"McKinley County, New Mexico",33976.00
35033,"Mora County, New Mexico",34491.00
35035,"Otero County, New Mexico",42701.00
35037,"Quay County, New Mexico",33085.00
35039,"Rio Arriba County, New Mexico",41511.00
35041,"Roosevelt County, New Mexico",41700.00
35043,"Sandoval County, New Mexico",57036.00
35045,"San Juan County, New Mexico",46578.00
35047,"San Miguel County, New Mexico",35292.00
35049,"Santa Fe County, New Mexico",60187.00
35051,"Sierra County, New Mexico",31741.00
35053,"Socorro County, New Mexico",33989.00
35055,"Taos County, New Mexico",38405.00
35057,"Torrance County, New Mexico",39123.00
35059,"Union County, New Mexico",40426.00
35061,"Valencia County, New Mexico",46365.00
36001,"Albany County, New York",64536.00
36003,"Allegany County, New York",46262.00
36005,"Bronx County, New York",38566.00
36007,"Broome County, New York",50928.00
36009,"Cattaraugus County, New York",48017.00
36011,"Cayuga County, New York",52945.00
36013,"Chautauqua County, New York",45689.00
36015,"Chemung County, New York",52565.00
36017,"Chenango County, New York",50312.00
36019,"Clinton County, New York",55517.00
36021,"Columbia County, New York",64916.00
36023,"Cortland County, New York",51751.00
36025,"Delaware County, New York",47382.00
36027,"Dutchess County, New York",79604.00
36029,"Erie County, New York",56375.00
36031,"Essex County, New York",54376.00
36033,"Franklin County, New York",48722.00
36035,"Fulton County, New York",51388.00
36037,"Genesee County, New York",58925.00
36039,"Greene County, New York",54514.00
36041,"Hamilton County, New York",59020.00
36043,"Herkimer County, New York",53168.00
36045,"Jefferson County, New York",52798.00
36047,"Kings County, New York",60862.00
36049,"Lewis County, New York",52660.00
36051,"Livingston County, New York",61027.00
36053,"Madison County, New York",59114.00
36055,"Monroe County, New York",60240.00
36057,"Montgomery County, New York",43799.00
36059,"Nassau County, New York",115301.00
36061,"New York County, New York",84610.00
36063,"Niagara County, New York",55013.00
36065,"Oneida County, New York",54096.00
36067,"Onondaga County, New York",59786.00
36069,"Ontario County, New York",62930.00
36071,"Orange County, New York",75048.00
36073,"Orleans County, New York",52658.00
36075,"Oswego County, New York",53745.00
36077,"Otsego County, New York",54321.00
36079,"Putnam County, New York",100887.00
36081,"Queens County, New York",68432.00
36083,"Rensselaer County, New York",71084.00
36085,"Richmond County, New York",79719.00
36087,"Rockland County, New York",88960.00
36089,"St Lawrence County, New York",49356.00
36091,"Saratoga County, New York",83210.00
36093,"Schenectady County, New York",63297.00
36095,"Schoharie County, New York",57757.00
36097,"Schuyler County, New York",50190.00
36099,"Seneca County, New York",54184.00
36101,"Steuben County, New York",54862.00
36103,"Suffolk County, New York",100075.00
36105,"Sullivan County, New York",51985.00
36107,"Tioga County, New York",60309.00
36109,"Tompkins County, New York",57383.00
36111,"Ulster County, New York",63073.00
36113,"Warren County, New York",56694.00
36115,"Washington County, New York",55913.00
36117,"Wayne County, New York",61118.00
36119,"Westchester County, New York",94521.00
36121,"Wyoming County, New York",57709.00
36123,"Yates County, New York",51089.00
37001,"Alamance County, North Carolina",50480.00
37003,"Alexander County, North Carolina",49138.00
37005,"Alleghany County, North Carolina",39735.00
37007,"Anson County, North Carolina",38023.00
37009,"Ashe County, North Carolina",41864.00
37011,"Avery County, North Carolina",41701.00
37013,"Beaufort County, North Carolina",46411.00
37015,"Bertie County, North Carolina",35433.00
37017,"Bladen County, North Carolina",36976.00
37019,"Brunswick County, North Carolina",60163.00
37021,"Buncombe County, North Carolina",53960.00
37023,"Burke County, North Carolina",44946.00
37025,"Cabarrus County, North Carolina",69297.00
37027,"Caldwell County, North Carolina",43328.00
37029,"Camden County, North Carolina",65955.00
37031,"Carteret County, North Carolina",55052.00
37033,"Caswell County, North Carolina",45517.00
37035,"Catawba County, North Carolina",53738.00
37037,"Chatham County, North Carolina",73703.00
37039,"Cherokee County, North Carolina",41262.00
37041,"Chowan County, North Carolina",42618.00
37043,"Clay County, North Carolina",42878.00
37045,"Cleveland County, North Carolina",42728.00
37047,"Columbus County, North Carolina",36862.00
37049,"Craven County, North Carolina",50748.00
37051,"Cumberland County, North Carolina",46779.00
37053,"Currituck County, North Carolina",64426.00
37055,"Dare County, North Carolina",64768.00
37057,"Davidson County, North Carolina",47758.00
37059,"Davie County, North Carolina",60801.00
37061,"Duplin County, North Carolina",42725.00
37063,"Durham County, North Carolina",59329.00
37065,"Edgecombe County, North Carolina",38818.00
37067,"Forsyth County, North Carolina",50112.00
37069,"Franklin County, North Carolina",57710.00
37071,"Gaston County, North Carolina",52798.00
37073,"Gates County, North Carolina",51746.00
37075,"Graham County, North Carolina",39502.00
37077,"Granville County, North Carolina",58956.00
37079,"Greene County, North Carolina",43591.00
37081,"Guilford County, North Carolina",52166.00
37083,"Halifax County, North Carolina",36760.00
37085,"Harnett County, North Carolina",51225.00
37087,"Haywood County, North Carolina",47183.00
37089,"Henderson County, North Carolina",54012.00
37091,"Hertford County, North Carolina",38216.00
37093,"Hoke County, North Carolina",47892.00
37095,"Hyde County, North Carolina",40653.00
37097,"Iredell County, North Carolina",60044.00
37099,"Jackson County, North Carolina",44502.00
37101,"Johnston County, North Carolina",60296.00
37103,"Jones County, North Carolina",43302.00
37105,"Lee County, North Carolina",48984.00
37107,"Lenoir County, North Carolina",40433.00
37109,"Lincoln County, North Carolina",62963.00
37111,"McDowell County, North Carolina",43972.00
37113,"Macon County, North Carolina",46426.00
37115,"Madison County, North Carolina",44693.00
37117,"Martin County, North Carolina",43569.00
37119,"Mecklenburg County, North Carolina",64509.00
37121,"Mitchell County, North Carolina",43967.00
37123,"Montgomery County, North Carolina",47757.00
37125,"Moore County, North Carolina",59471.00
37127,"Nash County, North Carolina",50122.00
37129,"New Hanover County, North Carolina",53419.00
37131,"Northampton County, North Carolina",37233.00
37133,"Onslow County, North Carolina",50531.00
37135,"Orange County, North Carolina",71920.00
37137,"Pamlico County, North Carolina",46447.00
37139,"Pasquotank County, North Carolina",46355.00
37141,"Pender County, North Carolina",54900.00
37143,"Perquimans County, North Carolina",48337.00
37145,"Person County, North Carolina",50149.00
37147,"Pitt County, North Carolina",43303.00
37149,"Polk County, North Carolina",50467.00
37151,"Randolph County, North Carolina",48372.00
37153,"Richmond County, North Carolina",38514.00
37155,"Robeson County, North Carolina",35407.00
37157,"Rockingham County, North Carolina",41869.00
37159,"Rowan County, North Carolina",46864.00
37161,"Rutherford County, North Carolina",42831.00
37163,"Sampson County, North Carolina",42807.00
37165,"Scotland County, North Carolina",36730.00
37167,"Stanly County, North Carolina",51491.00
37169,"Stokes County, North Carolina",50826.00
37171,"Surry County, North Carolina",46342.00
37173,"Swain County, North Carolina",43121.00
37175,"Transylvania County, North Carolina",51398.00
37177,"Tyrrell County, North Carolina",36765.00
37179,"Union County, North Carolina",80428.00
37181,"Vance County, North Carolina",40263.00
37183,"Wake County, North Carolina",80169.00
37185,"Warren County, North Carolina",38430.00
37187,"Washington County, North Carolina",36042.00
37189,"Watauga County, North Carolina",48489.00
37191,"Wayne County, North Carolina",41572.00
37193,"Wilkes County, North Carolina",44080.00
37195,"Wilson County, North Carolina",44015.00
37197,"Yadkin County, North Carolina",49070.00
37199,"Yancey County, North Carolina",44756.00
38001,"Adams County, North Dakota",53162.00
38003,"Barnes County, North Dakota",54984.00
38005,"Benson County, North Dakota",42407.00
38007,"Billings County, North Dakota",76235.00
38009,"Bottineau County, North Dakota",59161.00
38011,"Bowman County, North Dakota",62270.00
38013,"Burke County, North Dakota",63261.00
38015,"Burleigh County, North Dakota",72277.00
38017,"Cass County, North Dakota",63885.00
38019,"Cavalier County, North Dakota",60314.00
38021,"Dickey County, North Dakota",53286.00
38023,"Divide County, North Dakota",58715.00
38025,"Dunn County, North Dakota",66383.00
38027,"Eddy County, North Dakota",51327.00
38029,"Emmons County, North Dakota",47976.00
38031,"Foster County, North Dakota",58096.00
38033,"Golden Valley County, North Dakota",58075.00
38035,"Grand Forks County, North Dakota",54311.00
38037,"Grant County, North Dakota",41295.00
38039,"Griggs County, North Dakota",54250.00
38041,"Hettinger County, North Dakota",51455.00
38043,"Kidder County, North Dakota",45401.00
38045,"LaMoure County, North Dakota",54514.00
38047,"Logan County, North Dakota",50141.00
38049,"McHenry County, North Dakota",54795.00
38051,"McIntosh County, North Dakota",47288.00
38053,"McKenzie County, North Dakota",76224.00
38055,"McLean County, North Dakota",64524.00
38057,"Mercer County, North Dakota",82303.00
38059,"Morton County, North Dakota",68043.00
38061,"Mountrail County, North Dakota",67162.00
38063,"Nelson County, North Dakota",50093.00
38065,"Oliver County, North Dakota",68243.00
38067,"Pembina County, North Dakota",58766.00
38069,"Pierce County, North Dakota",47360.00
38071,"Ramsey County, North Dakota",54814.00
38073,"Ransom County, North Dakota",61634.00
38075,"Renville County, North Dakota",60205.00
38077,"Richland County, North Dakota",61174.00
38079,"Rolette County, North Dakota",42021.00
38081,"Sargent County, North Dakota",64756.00
38083,"Sheridan County, North Dakota",39439.00
38085,"Sioux County, North Dakota",37002.00
38087,"Slope County, North Dakota",49843.00
38089,"Stark County, North Dakota",71888.00
38091,"Steele County, North Dakota",66929.00
38093,"Stutsman County, North Dakota",57002.00
38095,"Towner County, North Dakota",51848.00
38097,"Traill County, North Dakota",59931.00
38099,"Walsh County, North Dakota",59705.00
38101,"Ward County, North Dakota",63938.00
38103,"Wells County, North Dakota",58261.00
38105,"Williams County, North Dakota",79354.00
39001,"Adams County, Ohio",42154.00
39003,"Allen County, Ohio",50301.00
39005,"Ashland County, Ohio",54362.00
39007,"Ashtabula County, Ohio",46950.00
39009,"Athens County, Ohio",40416.00
39011,"Auglaize County, Ohio",63754.00
39013,"Belmont County, Ohio",48989.00
39015,"Brown County, Ohio",55334.00
39017,"Butler County, Ohio",61053.00
39019,"Carroll County, Ohio",50002.00
39021,"Champaign County, Ohio",57701.00
39023,"Clark County, Ohio",50089.00
39025,"Clermont County, Ohio",65280.00
