id,name,population
18155,"Switzerland County, Indiana",10731
18157,"Tippecanoe County, Indiana",193817
18159,"Tipton County, Indiana",15112
18161,"Union County, Indiana",7029
18163,"Vanderburgh County, Indiana",181120
18165,"Vermillion County, Indiana",15510
18167,"Vigo County, Indiana",107367
18169,"Wabash County, Indiana",31198
18171,"Warren County, Indiana",8280
18173,"Warrick County, Indiana",62474
18175,"Washington County, Indiana",27932
18177,"Wayne County, Indiana",66046
18179,"Wells County, Indiana",28083
18181,"White County, Indiana",24133
18183,"Whitley County, Indiana",34047
19001,"Adair County, Iowa",7074
19003,"Adams County, Iowa",3644
19005,"Allamakee County, Iowa",13852
19007,"Appanoose County, Iowa",12401
19009,"Audubon County, Iowa",5471
19011,"Benton County, Iowa",25625
19013,"Black Hawk County, Iowa",131723
19015,"Boone County, Iowa",26312
19017,"Bremer County, Iowa",24941
19019,"Buchanan County, Iowa",21178
19021,"Buena Vista County, Iowa",19826
19023,"Butler County, Iowa",14525
19025,"Calhoun County, Iowa",9711
19027,"Carroll County, Iowa",20153
19029,"Cass County, Iowa",12948
19031,"Cedar County, Iowa",18564
19033,"Cerro Gordo County, Iowa",42642
19035,"Cherokee County, Iowa",11295
19037,"Chickasaw County, Iowa",11952
19039,"Clarke County, Iowa",9502
19041,"Clay County, Iowa",16106
19043,"Clayton County, Iowa",17540
19045,"Clinton County, Iowa",46437
19047,"Crawford County, Iowa",17089
19049,"Dallas County, Iowa",89953
19051,"Davis County, Iowa",8972
19053,"Decatur County, Iowa",7890
19055,"Delaware County, Iowa",17081
19057,"Des Moines County, Iowa",39149
19059,"Dickinson County, Iowa",17121
19061,"Dubuque County, Iowa",96922
19063,"Emmet County, Iowa",9277
19065,"Fayette County, Iowa",19679
19067,"Floyd County, Iowa",15752
19069,"Franklin County, Iowa",10085
19071,"Fremont County, Iowa",6981
19073,"Greene County, Iowa",8965
19075,"Grundy County, Iowa",12272
19077,"Guthrie County, Iowa",10720
19079,"Hamilton County, Iowa",14886
19081,"Hancock County, Iowa",10710
19083,"Hardin County, Iowa",16937
19085,"Harrison County, Iowa",14105
19087,"Henry County, Iowa",20033
19089,"Howard County, Iowa",9172
19091,"Humboldt County, Iowa",9559
19093,"Ida County, Iowa",6846
19095,"Iowa County, Iowa",16155
19097,"Jackson County, Iowa",19427
19099,"Jasper County, Iowa",37189
19101,"Jefferson County, Iowa",18256
19103,"Johnson County, Iowa",150549
19105,"Jones County, Iowa",20673
19107,"Keokuk County, Iowa",10213
19109,"Kossuth County, Iowa",14878
19111,"Lee County, Iowa",33909
19113,"Linn County, Iowa",225763
19115,"Louisa County, Iowa",11153
19117,"Lucas County, Iowa",8617
19119,"Lyon County, Iowa",11815
19121,"Madison County, Iowa",16206
19123,"Mahaska County, Iowa",22018
19125,"Marion County, Iowa",33259
19127,"Marshall County, Iowa",39888
19129,"Mills County, Iowa",15068
19131,"Mitchell County, Iowa",10571
19133,"Monona County, Iowa",8659
19135,"Monroe County, Iowa",7768
19137,"Montgomery County, Iowa",9961
19139,"Muscatine County, Iowa",42874
19141,"O'Brien County, Iowa",13798
19143,"Osceola County, Iowa",6028
19145,"Page County, Iowa",15229
19147,"Palo Alto County, Iowa",8903
19149,"Plymouth County, Iowa",25024
19151,"Pocahontas County, Iowa",6714
19153,"Polk County, Iowa",485833
19155,"Pottawattamie County, Iowa",93264
19157,"Poweshiek County, Iowa",18467
19159,"Ringgold County, Iowa",4940
19161,"Sac County, Iowa",9705
19163,"Scott County, Iowa",172803
19165,"Shelby County, Iowa",11559
19167,"Sioux County, Iowa",34802
19169,"Story County, Iowa",96781
19171,"Tama County, Iowa",16869
19173,"Taylor County, Iowa",6160
19175,"Union County, Iowa",12298
19177,"Van Buren County, Iowa",7013
19179,"Wapello County, Iowa",34991
19181,"Warren County, Iowa",51014
19183,"Washington County, Iowa",22058
19185,"Wayne County, Iowa",6405
19187,"Webster County, Iowa",36339
19189,"Winnebago County, Iowa",10539
19191,"Winneshiek County, Iowa",20017
19193,"Woodbury County, Iowa",102515
19195,"Worth County, Iowa",7413
19197,"Wright County, Iowa",12690
20001,"Allen County, Kansas",12501
20003,"Anderson County, Kansas",7848
20005,"Atchison County, Kansas",16173
20007,"Barber County, Kansas",4465
20009,"Barton County, Kansas",26057
20011,"Bourbon County, Kansas",14542
20013,"Brown County, Kansas",9610
20015,"Butler County, Kansas",66833
20017,"Chase County, Kansas",2600
20019,"Chautauqua County, Kansas",3304
20021,"Cherokee County, Kansas",20035
20023,"Cheyenne County, Kansas",2645
20025,"Clark County, Kansas",1994
20027,"Clay County, Kansas",8003
20029,"Cloud County, Kansas",8734
20031,"Coffey County, Kansas",8232
20033,"Comanche County, Kansas",1736
20035,"Cowley County, Kansas",35149
20037,"Crawford County, Kansas",38911
20039,"Decatur County, Kansas",2860
20041,"Dickinson County, Kansas",18682
20043,"Doniphan County, Kansas",7658
20045,"Douglas County, Kansas",121109
20047,"Edwards County, Kansas",2820
20049,"Elk County, Kansas",2484
20051,"Ellis County, Kansas",28646
20053,"Ellsworth County, Kansas",6163
20055,"Finney County, Kansas",36528
20057,"Ford County, Kansas",33877
20059,"Franklin County, Kansas",25625
20061,"Geary County, Kansas",32777
20063,"Gove County, Kansas",2611
20065,"Graham County, Kansas",2475
20067,"Grant County, Kansas",7294
20069,"Gray County, Kansas",6076
20071,"Greeley County, Kansas",1229
20073,"Greenwood County, Kansas",6011
20075,"Hamilton County, Kansas",2600
20077,"Harper County, Kansas",5508
20079,"Harvey County, Kansas",34183
20081,"Haskell County, Kansas",3990
20083,"Hodgeman County, Kansas",1822
20085,"Jackson County, Kansas",13270
20087,"Jefferson County, Kansas",18856
20089,"Jewell County, Kansas",2845
20091,"Johnson County, Kansas",598127
20093,"Kearny County, Kansas",3941
20095,"Kingman County, Kansas",7220
20097,"Kiowa County, Kansas",2489
20099,"Labette County, Kansas",19906
20101,"Lane County, Kansas",1546
20103,"Leavenworth County, Kansas",81497
20105,"Lincoln County, Kansas",2998
20107,"Linn County, Kansas",9771
20109,"Logan County, Kansas",2812
20111,"Lyon County, Kansas",33300
20113,"McPherson County, Kansas",28528
20115,"Marion County, Kansas",11923
20117,"Marshall County, Kansas",9715
20119,"Meade County, Kansas",4098
20121,"Miami County, Kansas",33737
20123,"Mitchell County, Kansas",6110
20125,"Montgomery County, Kansas",32091
20127,"Morris County, Kansas",5557
20129,"Morton County, Kansas",2693
20131,"Nemaha County, Kansas",10125
20133,"Neosho County, Kansas",16025
20135,"Ness County, Kansas",2796
20137,"Norton County, Kansas",5419
20139,"Osage County, Kansas",15938
20141,"Osborne County, Kansas",3459
20143,"Ottawa County, Kansas",5752
20145,"Pawnee County, Kansas",6573
20147,"Phillips County, Kansas",5276
20149,"Pottawatomie County, Kansas",24209
20151,"Pratt County, Kansas",9340
20153,"Rawlins County, Kansas",2502
20155,"Reno County, Kansas",62331
20157,"Republic County, Kansas",4652
20159,"Rice County, Kansas",9483
20161,"Riley County, Kansas",74712
20163,"Rooks County, Kansas",4995
20165,"Rush County, Kansas",3056
20167,"Russell County, Kansas",6902
20169,"Saline County, Kansas",54387
20171,"Scott County, Kansas",4909
20173,"Sedgwick County, Kansas",513484
20175,"Seward County, Kansas",21902
20177,"Shawnee County, Kansas",177290
20179,"Sheridan County, Kansas",2522
20181,"Sherman County, Kansas",5917
20183,"Smith County, Kansas",3590
20185,"Stafford County, Kansas",4162
20187,"Stanton County, Kansas",2025
20189,"Stevens County, Kansas",5536
20191,"Sumner County, Kansas",23019
20193,"Thomas County, Kansas",7710
20195,"Trego County, Kansas",2797
20197,"Wabaunsee County, Kansas",6912
20199,"Wallace County, Kansas",1489
20201,"Washington County, Kansas",5450
20203,"Wichita County, Kansas",2112
20205,"Wilson County, Kansas",8666
20207,"Woodson County, Kansas",3184
20209,"Wyandotte County, Kansas",165321
21001,"Adair County, Kentucky",19199
21003,"Allen County, Kentucky",21122
21005,"Anderson County, Kentucky",22641
21007,"Ballard County, Kentucky",7992
21009,"Barren County, Kentucky",44115
21011,"Bath County, Kentucky",12444
21013,"Bell County, Kentucky",26487
21015,"Boone County, Kentucky",131901
21017,"Bourbon County, Kentucky",20116
21019,"Boyd County, Kentucky",47292
21021,"Boyle County, Kentucky",30082
21023,"Bracken County, Kentucky",8278
21025,"Breathitt County, Kentucky",12787
21027,"Breckinridge County, Kentucky",20309
21029,"Bullitt County, Kentucky",81009
21031,"Butler County, Kentucky",12743
21033,"Caldwell County, Kentucky",12716
21035,"Calloway County, Kentucky",38964
21037,"Campbell County, Kentucky",93464
21039,"Carlisle County, Kentucky",4739
21041,"Carroll County, Kentucky",10712
21043,"Carter County, Kentucky",27040
21045,"Casey County, Kentucky",15926
21047,"Christian County, Kentucky",70712
21049,"Clark County, Kentucky",36180
21051,"Clay County, Kentucky",20088
21053,"Clinton County, Kentucky",10152
21055,"Crittenden County, Kentucky",8896
21057,"Cumberland County, Kentucky",6693
21059,"Daviess County, Kentucky",100883
21061,"Edmonson County, Kentucky",12249
21063,"Elliott County, Kentucky",7499
21065,"Estill County, Kentucky",14150
21067,"Fayette County, Kentucky",322426
21069,"Fleming County, Kentucky",14485
21071,"Floyd County, Kentucky",35896
21073,"Franklin County, Kentucky",50801
21075,"Fulton County, Kentucky",6066
21077,"Gallatin County, Kentucky",8766
21079,"Garrard County, Kentucky",17519
21081,"Grant County, Kentucky",25065
21083,"Graves County, Kentucky",37319
21085,"Grayson County, Kentucky",26293
21087,"Green County, Kentucky",10998
21089,"Greenup County, Kentucky",35332
21091,"Hancock County, Kentucky",8738
21093,"Hardin County, Kentucky",110279
21095,"Harlan County, Kentucky",26309
21097,"Harrison County, Kentucky",18780
21099,"Hart County, Kentucky",18902
21101,"Henderson County, Kentucky",45512
21103,"Henry County, Kentucky",16061
21105,"Hickman County, Kentucky",4431
21107,"Hopkins County, Kentucky",45024
21109,"Jackson County, Kentucky",13403
21111,"Jefferson County, Kentucky",768101
21113,"Jessamine County, Kentucky",53757
21115,"Johnson County, Kentucky",22391
21117,"Kenton County, Kentucky",166292
21119,"Knott County, Kentucky",15076
21121,"Knox County, Kentucky",31300
21123,"Larue County, Kentucky",14299
21125,"Laurel County, Kentucky",60660
21127,"Lawrence County, Kentucky",15583
21129,"Lee County, Kentucky",7052
21131,"Leslie County, Kentucky",10151
21133,"Letcher County, Kentucky",21813
21135,"Lewis County, Kentucky",13268
21137,"Lincoln County, Kentucky",24612
21139,"Livingston County, Kentucky",9244
21141,"Logan County, Kentucky",26983
21143,"Lyon County, Kentucky",8171
21145,"McCracken County, Kentucky",65307
21147,"McCreary County, Kentucky",17290
21149,"McLean County, Kentucky",9258
21151,"Madison County, Kentucky",92107
21153,"Magoffin County, Kentucky",12323
21155,"Marion County, Kentucky",19326
21157,"Marshall County, Kentucky",31202
21159,"Martin County, Kentucky",11325
21161,"Mason County, Kentucky",17080
21163,"Meade County, Kentucky",28623
21165,"Menifee County, Kentucky",6437
21167,"Mercer County, Kentucky",21702
21169,"Metcalfe County, Kentucky",10070
21171,"Monroe County, Kentucky",10732
21173,"Montgomery County, Kentucky",28109
21175,"Morgan County, Kentucky",13372
21177,"Muhlenberg County, Kentucky",30811
21179,"Nelson County, Kentucky",45813
21181,"Nicholas County, Kentucky",7195
21183,"Ohio County, Kentucky",24064
21185,"Oldham County, Kentucky",66512
21187,"Owen County, Kentucky",10881
21189,"Owsley County, Kentucky",4474
21191,"Pendleton County, Kentucky",14588
21193,"Perry County, Kentucky",26208
21195,"Pike County, Kentucky",58492
21197,"Powell County, Kentucky",12371
21199,"Pulaski County, Kentucky",64584
21201,"Robertson County, Kentucky",2130
21203,"Rockcastle County, Kentucky",16823
21205,"Rowan County, Kentucky",24503
21207,"Russell County, Kentucky",17790
21209,"Scott County, Kentucky",55968
21211,"Shelby County, Kentucky",48059
21213,"Simpson County, Kentucky",18403
21215,"Spencer County, Kentucky",19021
21217,"Taylor County, Kentucky",25514
21219,"Todd County, Kentucky",12306
21221,"Trigg County, Kentucky",14658
21223,"Trimble County, Kentucky",8468
21225,"Union County, Kentucky",14471
21227,"Warren County, Kentucky",130750
21229,"Washington County, Kentucky",12023
21231,"Wayne County, Kentucky",20430
21233,"Webster County, Kentucky",13051
21235,"Whitley County, Kentucky",36101
21237,"Wolfe County, Kentucky",7199
21239,"Woodford County, Kentucky",26491
22001,"Acadia Parish, Louisiana",62214
22003,"Allen Parish, Louisiana",25567
22005,"Ascension Parish, Louisiana",124858
22007,"Assumption Parish, Louisiana",22279
22009,"Avoyelles Parish, Louisiana",40402
22011,"Beauregard Parish, Louisiana",37369
22013,"Bienville Parish, Louisiana",13343
22015,"Bossier Parish, Louisiana",127022
22017,"Caddo Parish, Louisiana",242833
22019,"Calcasieu Parish, Louisiana",203177
22021,"Caldwell Parish, Louisiana",9964
22023,"Cameron Parish, Louisiana",7013
22025,"Catahoula Parish, Louisiana",9606
22027,"Claiborne Parish, Louisiana",15895
22029,"Concordia Parish, Louisiana",19586
22031,"De Soto Parish, Louisiana",27426
22033,"East Baton Rouge Parish, Louisiana",442058
22035,"East Carroll Parish, Louisiana",6994
22037,"East Feliciana Parish, Louisiana",19286
22039,"Evangeline Parish, Louisiana",33496
22041,"Franklin Parish, Louisiana",20164
22043,"Grant Parish, Louisiana",22436
22045,"Iberia Parish, Louisiana",70905
22047,"Iberville Parish, Louisiana",32693
22049,"Jackson Parish, Louisiana",15912
22051,"Jefferson Parish, Louisiana",433884
22053,"Jefferson Davis Parish, Louisiana",31537
22055,"Lafayette Parish, Louisiana",243113
22057,"Lafourche Parish, Louisiana",97981
22059,"LaSalle Parish, Louisiana",14901
22061,"Lincoln Parish, Louisiana",47112
22063,"Livingston Parish, Louisiana",139394
22065,"Madison Parish, Louisiana",11196
22067,"Morehouse Parish, Louisiana",25324
22069,"Natchitoches Parish, Louisiana",38616
22071,"Orleans Parish, Louisiana",391004
22073,"Ouachita Parish, Louisiana",154571
22075,"Plaquemines Parish, Louisiana",23385
22077,"Pointe Coupee Parish, Louisiana",21879
22079,"Rapides Parish, Louisiana",130326
22081,"Red River Parish, Louisiana",8526
22083,"Richland Parish, Louisiana",20223
22085,"Sabine Parish, Louisiana",23901
22087,"St Bernard Parish, Louisiana",46780
22089,"St Charles Parish, Louisiana",52775
22091,"St Helena Parish, Louisiana",10187
22093,"St James Parish, Louisiana",21151
22095,"St John the Baptist Parish, Louisiana",43119
22097,"St Landry Parish, Louisiana",82782
22099,"St Martin Parish, Louisiana",53562
22101,"St Mary Parish, Louisiana",49841
22103,"St Tammany Parish, Louisiana",258035
22105,"Tangipahoa Parish, Louisiana",133837
22107,"Tensas Parish, Louisiana",4470
22109,"Terrebonne Parish, Louisiana",111163
22111,"Union Parish, Louisiana",22243
22113,"Vermilion Parish, Louisiana",59886
22115,"Vernon Parish, Louisiana",48101
22117,"Washington Parish, Louisiana",46588
22119,"Webster Parish, Louisiana",38792
22121,"West Baton Rouge Parish, Louisiana",26400
22123,"West Carroll Parish, Louisiana",10977
22125,"West Feliciana Parish, Louisiana",15492
22127,"Winn Parish, Louisiana",14138
23001,"Androscoggin County, Maine",107914
23003,"Aroostook County, Maine",67318
23005,"Cumberland County, Maine",293673
23007,"Franklin County, Maine",29915
23009,"Hancock County, Maine",54734
23011,"Kennebec County, Maine",122044
23013,"Knox County, Maine",39717
23015,"Lincoln County, Maine",34399
23017,"Oxford County, Maine",57754
23019,"Penobscot County, Maine",151817
23021,"Piscataquis County, Maine",16746
23023,"Sagadahoc County, Maine",35690
23025,"Somerset County, Maine",50489
23027,"Waldo County, Maine",39657
23029,"Washington County, Maine",31321
23031,"York County, Maine",205869
24001,"Allegany County, Maryland",70941
24003,"Anne Arundel County, Maryland",575523
24005,"Baltimore County, Maryland",827859
24009,"Calvert County, Maryland",92065
24011,"Caroline County, Maryland",33306
24013,"Carroll County, Maryland",168267
24015,"Cecil County, Maryland",102644
24017,"Charles County, Maryland",161476
24019,"Dorchester County, Maryland",31960
24021,"Frederick County, Maryland",254943
24023,"Garrett County, Maryland",29133
24025,"Harford County, Maryland",253882
24027,"Howard County, Maryland",322621
24029,"Kent County, Maryland",19434
24031,"Montgomery County, Maryland",1048478
24033,"Prince George's County, Maryland",909619
24035,"Queen Anne's County, Maryland",50148
24037,"St Mary's County, Maryland",112720
24039,"Somerset County, Maryland",25606
24041,"Talbot County, Maryland",37074
24043,"Washington County, Maryland",150656
24045,"Wicomico County, Maryland",103044
24047,"Worcester County, Maryland",51960
24510,"Baltimore city, Maryland",602443
25001,"Barnstable County, Massachusetts",215888
25003,"Berkshire County, Massachusetts",131219
25005,"Bristol County, Massachusetts",548285
25007,"Dukes County, Massachusetts",16535
25009,"Essex County, Massachusetts",743159
25011,"Franklin County, Massachusetts",71372
25013,"Hampden County, Massachusetts",463490
25015,"Hampshire County, Massachusetts",158080
25017,"Middlesex County, Massachusetts",1503085
25019,"Nantucket County, Massachusetts",10172
25021,"Norfolk County, Massachusetts",670850
25023,"Plymouth County, Massachusetts",494919
25025,"Suffolk County, Massachusetts",722023
25027,"Worcester County, Massachusetts",798552
26001,"Alcona County, Michigan",10360
26003,"Alger County, Michigan",9118
26005,"Allegan County, Michigan",117173
26007,"Alpena County, Michigan",28384
26009,"Antrim County, Michigan",23323
26011,"Arenac County, Michigan",15008
26013,"Baraga County, Michigan",8324
26015,"Barry County, Michigan",61231
26017,"Bay County, Michigan",103702
26019,"Benzie County, Michigan",17761
26021,"Berrien County, Michigan",153790
26023,"Branch County, Michigan",43566
26025,"Calhoun County, Michigan",134049
26027,"Cass County, Michigan",51725
26029,"Charlevoix County, Michigan",26187
26031,"Cheboygan County, Michigan",25504
26033,"Chippewa County, Michigan",37461
26035,"Clare County, Michigan",30735
26037,"Clinton County, Michigan",79219
26039,"Crawford County, Michigan",13905
26041,"Delta County, Michigan",35843
26043,"Dickinson County, Michigan",25371
26045,"Eaton County, Michigan",109710
26047,"Emmet County, Michigan",33225
26049,"Genesee County, Michigan",406688
26051,"Gladwin County, Michigan",25326
26053,"Gogebic County, Michigan",15116
26055,"Grand Traverse County, Michigan",92530
26057,"Gratiot County, Michigan",40602
26059,"Hillsdale County, Michigan",45702
26061,"Houghton County, Michigan",35943
26063,"Huron County, Michigan",31211
26065,"Ingham County, Michigan",291612
26067,"Ionia County, Michigan",64276
26069,"Iosco County, Michigan",25103
26071,"Iron County, Michigan",11104
26073,"Isabella County, Michigan",70463
26075,"Jackson County, Michigan",158566
26077,"Kalamazoo County, Michigan",264680
26079,"Kalkaska County, Michigan",17806
26081,"Kent County, Michigan",653350
26083,"Keweenaw County, Michigan",2090
26085,"Lake County, Michigan",11876
26087,"Lapeer County, Michigan",87921
26089,"Leelanau County, Michigan",21714
26091,"Lenawee County, Michigan",98141
26093,"Livingston County, Michigan",191190
26095,"Luce County, Michigan",6327
26097,"Mackinac County, Michigan",10781
26099,"Macomb County, Michigan",872795
26101,"Manistee County, Michigan",24455
26103,"Marquette County, Michigan",66381
26105,"Mason County, Michigan",29084
26107,"Mecosta County, Michigan",43400
26109,"Menominee County, Michigan",22927
26111,"Midland County, Michigan",83223
26113,"Missaukee County, Michigan",15101
26115,"Monroe County, Michigan",150174
26117,"Montcalm County, Michigan",63936
26119,"Montmorency County, Michigan",9275
26121,"Muskegon County, Michigan",173599
26123,"Newaygo County, Michigan",48839
26125,"Oakland County, Michigan",1256694
26127,"Oceana County, Michigan",26555
26129,"Ogemaw County, Michigan",20882
26131,"Ontonagon County, Michigan",5801
26133,"Osceola County, Michigan",23377
26135,"Oscoda County, Michigan",8224
26137,"Otsego County, Michigan",24641
26139,"Ottawa County, Michigan",289808
26141,"Presque Isle County, Michigan",12698
26143,"Roscommon County, Michigan",23812
26145,"Saginaw County, Michigan",190791
26147,"St Clair County, Michigan",159031
26149,"St Joseph County, Michigan",60912
26151,"Sanilac County, Michigan",41192
26153,"Schoolcraft County, Michigan",8044
26155,"Shiawassee County, Michigan",68133
26157,"Tuscola County, Michigan",52633
26159,"Van Buren County, Michigan",75481
26161,"Washtenaw County, Michigan",369483
26163,"Wayne County, Michigan",1754453
26165,"Wexford County, Michigan",33446
27001,"Aitkin County, Minnesota",15887
27003,"Anoka County, Minnesota",353441
27005,"Becker County, Minnesota",34389
27007,"Beltrami County, Minnesota",46735
27009,"Benton County, Minnesota",40510
27011,"Big Stone County, Minnesota",4990
27013,"Blue Earth County, Minnesota",67378
27015,"Brown County, Minnesota",25125
27017,"Carlton County, Minnesota",35822
27019,"Carver County, Minnesota",103533
27021,"Cass County, Minnesota",29511
27023,"Chippewa County, Minnesota",11901
27025,"Chisago County, Minnesota",55972
27027,"Clay County, Minnesota",64017
27029,"Clearwater County, Minnesota",8815
27031,"Cook County, Minnesota",5425
27033,"Cottonwood County, Minnesota",11259
27035,"Crow Wing County, Minnesota",64794
27037,"Dakota County, Minnesota",425040
27039,"Dodge County, Minnesota",20767
27041,"Douglas County, Minnesota",37960
27043,"Faribault County, Minnesota",13736
27045,"Fillmore County, Minnesota",21044
27047,"Freeborn County, Minnesota",30480
27049,"Goodhue County, Minnesota",46299
27051,"Grant County, Minnesota",5989
27053,"Hennepin County, Minnesota",1257925
27055,"Houston County, Minnesota",18572
27057,"Hubbard County, Minnesota",21291
27059,"Isanti County, Minnesota",39950
27061,"Itasca County, Minnesota",45051
27063,"Jackson County, Minnesota",9895
27065,"Kanabec County, Minnesota",16246
27067,"Kandiyohi County, Minnesota",42910
27069,"Kittson County, Minnesota",4268
27071,"Koochiching County, Minnesota",12431
27073,"Lac qui Parle County, Minnesota",6664
27075,"Lake County, Minnesota",10610
27077,"Lake of the Woods County, Minnesota",3737
27079,"Le Sueur County, Minnesota",28588
27081,"Lincoln County, Minnesota",5668
27083,"Lyon County, Minnesota",25583
27085,"McLeod County, Minnesota",35827
27087,"Mahnomen County, Minnesota",5497
27089,"Marshall County, Minnesota",9383
27091,"Martin County, Minnesota",19772
27093,"Meeker County, Minnesota",23145
27095,"Mille Lacs County, Minnesota",26100
27097,"Morrison County, Minnesota",33158
27099,"Mower County, Minnesota",40142
27101,"Murray County, Minnesota",8254
27103,"Nicollet County, Minnesota",34199
27105,"Nobles County, Minnesota",21744
27107,"Norman County, Minnesota",6479
27109,"Olmsted County, Minnesota",156358
27111,"Otter Tail County, Minnesota",58670
27113,"Pennington County, Minnesota",14173
27115,"Pine County, Minnesota",29468
27117,"Pipestone County, Minnesota",9127
27119,"Polk County, Minnesota",31411
27121,"Pope County, Minnesota",11095
27123,"Ramsey County, Minnesota",548872
27125,"Red Lake County, Minnesota",3992
27127,"Redwood County, Minnesota",15252
27129,"Renville County, Minnesota",14609
27131,"Rice County, Minnesota",66566
27133,"Rock County, Minnesota",9401
27135,"Roseau County, Minnesota",15158
27137,"St Louis County, Minnesota",199685
27139,"Scott County, Minnesota",147191
27141,"Sherburne County, Minnesota",95957
27143,"Sibley County, Minnesota",14997
27145,"Stearns County, Minnesota",159656
27147,"Steele County, Minnesota",36738
27149,"Stevens County, Minnesota",9752
27151,"Swift County, Minnesota",9323
27153,"Todd County, Minnesota",24570
27155,"Traverse County, Minnesota",3291
27157,"Wabasha County, Minnesota",21645
27159,"Wadena County, Minnesota",13723
27161,"Waseca County, Minnesota",18664
27163,"Washington County, Minnesota",258899
27165,"Watonwan County, Minnesota",11007
27167,"Wilkin County, Minnesota",6244
27169,"Winona County, Minnesota",50735
27171,"Wright County, Minnesota",136313
27173,"Yellow Medicine County, Minnesota",9799
28001,"Adams County, Mississippi",31044
28003,"Alcorn County, Mississippi",36810
28005,"Amite County, Mississippi",12327
28007,"Attala County, Mississippi",18328
28009,"Benton County, Mississippi",8243
28011,"Bolivar County, Mississippi",31115
28013,"Calhoun County, Mississippi",14432
28015,"Carroll County, Mississippi",9920
28017,"Chickasaw County, Mississippi",17100
28019,"Choctaw County, Mississippi",8265
28021,"Claiborne County, Mississippi",9072
28023,"Clarke County, Mississippi",15585
28025,"Clay County, Mississippi",19404
28027,"Coahoma County, Mississippi",22605
28029,"Copiah County, Mississippi",28400
28031,"Covington County, Mississippi",18825
28033,"DeSoto County, Mississippi",181932
28035,"Forrest County, Mississippi",74912
28037,"Franklin County, Mississippi",7758
28039,"George County, Mississippi",24110
28041,"Greene County, Mississippi",13996
28043,"Grenada County, Mississippi",20984
28045,"Hancock County, Mississippi",47278
28047,"Harrison County, Mississippi",206284
28049,"Hinds County, Mississippi",235824
28051,"Holmes County, Mississippi",17444
28053,"Humphreys County, Mississippi",8256
28055,"Issaquena County, Mississippi",1307
28057,"Itawamba County, Mississippi",23461
28059,"Jackson County, Mississippi",143127
28061,"Jasper County, Mississippi",16425
28063,"Jefferson County, Mississippi",7093
28065,"Jefferson Davis County, Mississippi",11215
28067,"Jones County, Mississippi",68196
28069,"Kemper County, Mississippi",9733
28071,"Lafayette County, Mississippi",53542
28073,"Lamar County, Mississippi",62637
28075,"Lauderdale County, Mississippi",75238
28077,"Lawrence County, Mississippi",12448
28079,"Leake County, Mississippi",22791
28081,"Lee County, Mississippi",85276
28083,"Leflore County, Mississippi",28616
28085,"Lincoln County, Mississippi",34210
28087,"Lowndes County, Mississippi",58760
28089,"Madison County, Mississippi",105648
28091,"Marion County, Mississippi",24752
28093,"Marshall County, Mississippi",35436
28095,"Monroe County, Mississippi",35543
28097,"Montgomery County, Mississippi",9994
28099,"Neshoba County, Mississippi",29151
28101,"Newton County, Mississippi",21355
28103,"Noxubee County, Mississippi",10550
28105,"Oktibbeha County, Mississippi",49249
28107,"Panola County, Mississippi",34156
28109,"Pearl River County, Mississippi",55323
28111,"Perry County, Mississippi",11918
28113,"Pike County, Mississippi",39380
28115,"Pontotoc County, Mississippi",31881
28117,"Prentiss County, Mississippi",25088
28119,"Quitman County, Mississippi",7055
28121,"Rankin County, Mississippi",154250
28123,"Scott County, Mississippi",28319
28125,"Sharkey County, Mississippi",4375
28127,"Simpson County, Mississippi",26717
28129,"Smith County, Mississippi",16029
28131,"Stone County, Mississippi",17997
28133,"Sunflower County, Mississippi",26211
28135,"Tallahatchie County, Mississippi",13961
28137,"Tate County, Mississippi",28347
28139,"Tippah County, Mississippi",22039
28141,"Tishomingo County, Mississippi",19383
28143,"Tunica County, Mississippi",9922
28145,"Union County, Mississippi",28615
28147,"Walthall County, Mississippi",14436
28149,"Warren County, Mississippi",46093
28151,"Washington County, Mississippi",45036
28153,"Wayne County, Mississippi",20296
28155,"Webster County, Mississippi",9788
28157,"Wilkinson County, Mississippi",8781
28159,"Winston County, Mississippi",18164
28161,"Yalobusha County, Mississippi",12361
28163,"Yazoo County, Mississippi",29093
29001,"Adair County, Missouri",25476
29003,"Andrew County, Missouri",17662
29005,"Atchison County, Missouri",5183
29007,"Audrain County, Missouri",25423
29009,"Barry County, Missouri",35712
29011,"Barton County, Missouri",11790
29013,"Bates County, Missouri",16304
29015,"Benton County, Missouri",19297
29017,"Bollinger County, Missouri",12189
29019,"Boone County, Missouri",179061
29021,"Buchanan County, Missouri",88163
29023,"Butler County, Missouri",42587
29025,"Caldwell County, Missouri",9071
29027,"Callaway County, Missouri",44954
29029,"Camden County, Missouri",45913
29031,"Cape Girardeau County, Missouri",78638
29033,"Carroll County, Missouri",8726
29035,"Carter County, Missouri",6083
29037,"Cass County, Missouri",104769
29039,"Cedar County, Missouri",14136
29041,"Chariton County, Missouri",7457
29043,"Christian County, Missouri",87044
29045,"Clark County, Missouri",6833
29047,"Clay County, Missouri",246360
29049,"Clinton County, Missouri",20435
29051,"Cole County, Missouri",76720
29053,"Cooper County, Missouri",17626
29055,"Crawford County, Missouri",23968
29057,"Dade County, Missouri",7564
29059,"Dallas County, Missouri",16782
29061,"Daviess County, Missouri",8334
29063,"DeKalb County, Missouri",12515
29065,"Dent County, Missouri",15547
